Date,Mkt-RF,SMB,HML,RF
2021-10-06,3.3e-05,-8.6e-05,-5e-05,0.0
2021-10-07,0.000101,5.2e-05,-1.6e-05,0.0
2021-10-08,-2.7000000000000002e-05,-6.099999999999999e-05,0.00011200000000000001,0.0
2021-10-11,-7.2e-05,3.1e-05,-2.7000000000000002e-05,0.0
2021-10-12,-5.999999999999999e-06,6.2e-05,-4.3e-05,0.0
2021-10-13,4.3e-05,1.3e-05,-0.000105,0.0
2021-10-14,0.000166,-3.3e-05,-2.7000000000000002e-05,0.0
2021-10-15,6.3e-05,-0.00012,3e-05,0.0
2021-10-18,4.0999999999999994e-05,-2.5e-05,0.0,0.0
2021-10-19,7.099999999999999e-05,-4.7999999999999994e-05,-2.5e-05,0.0
2021-10-20,3.4e-05,-2.9999999999999997e-06,0.00011899999999999999,0.0
2021-10-21,3.7000000000000005e-05,2.1e-05,-9.599999999999999e-05,0.0
2021-10-22,-2.5e-05,-2.3999999999999997e-05,0.000101,0.0
2021-10-25,5.7999999999999994e-05,4.9e-05,-1.4000000000000001e-05,0.0
2021-10-26,4e-06,-7e-05,-3.1e-05,0.0
2021-10-27,-7.6e-05,-7.400000000000001e-05,-0.00011899999999999999,0.0
2021-10-28,0.00011399999999999999,8.7e-05,-4.9e-05,0.0
2021-10-29,2.2000000000000003e-05,2e-05,-8.3e-05,0.0
2021-11-01,5.1000000000000006e-05,0.000202,4.5e-05,0.0
2021-11-02,2.3999999999999997e-05,-2.8999999999999997e-05,-5.4000000000000005e-05,0.0
2021-11-03,8e-05,0.000145,-1.3e-05,0.0
2021-11-04,3.9e-05,-2.9999999999999997e-06,-0.000136,0.0
2021-11-05,3.8e-05,6.8e-05,0.00012,0.0
2021-11-08,1.8e-05,1e-06,8e-06,0.0
2021-11-09,-3.5e-05,-1.6e-05,4.5e-05,0.0
2021-11-10,-0.00010700000000000001,-6.3e-05,9.300000000000001e-05,0.0
2021-11-11,2.3999999999999997e-05,5.4000000000000005e-05,3.3e-05,0.0
2021-11-12,7.400000000000001e-05,-3.2e-05,-9.1e-05,0.0
2021-11-15,-2e-06,-5.3e-05,6.9e-05,0.0
2021-11-16,5e-05,4e-06,-7.099999999999999e-05,0.0
2021-11-17,-4.699999999999999e-05,-5.6000000000000006e-05,-2.5e-05,0.0
2021-11-18,5.999999999999999e-06,-5.7999999999999994e-05,-7.000000000000001e-06,0.0
2021-11-19,-2e-05,-1.7e-05,-0.000128,0.0
2021-11-22,-6.099999999999999e-05,-5.500000000000001e-05,0.000277,0.0
2021-11-23,-2.9999999999999997e-06,-5.2e-05,0.000174,0.0
2021-11-24,3e-05,2e-06,-8.6e-05,0.0
2021-11-26,-0.000223,-0.00012199999999999998,-9.399999999999998e-05,0.0
2021-11-29,0.000111,-0.000104,-7.6e-05,0.0
2021-11-30,-0.000195,5.3e-05,-0.00011399999999999999,0.0
2021-12-01,-0.000161,-7.8e-05,0.00010800000000000001,0.0
2021-12-02,0.000151,7.099999999999999e-05,0.000127,0.0
2021-12-03,-0.000121,-0.000113,0.00010700000000000001,0.0
2021-12-06,0.00011899999999999999,7.7e-05,6.099999999999999e-05,0.0
2021-12-07,0.000222,2e-05,-0.00018,0.0
2021-12-08,4.699999999999999e-05,6.500000000000001e-05,-8.199999999999999e-05,0.0
2021-12-09,-0.00010700000000000001,-0.000136,0.000154,0.0
2021-12-10,7e-05,-8.3e-05,5.2e-05,0.0
2021-12-13,-0.000104,-3.1e-05,-9.8e-05,0.0
2021-12-14,-7.6e-05,-6.7e-05,0.00016299999999999998,0.0
2021-12-15,0.00016200000000000003,3.9e-05,-0.00019099999999999998,0.0
2021-12-16,-0.00012,-0.00015900000000000002,0.000277,0.0
2021-12-17,-6.500000000000001e-05,0.000189,-0.00023300000000000003,0.0
2021-12-20,-0.000127,-1.7e-05,-4e-05,0.0
2021-12-21,0.000206,8.100000000000002e-05,2e-05,0.0
2021-12-22,9.7e-05,2.5e-05,-3.6e-05,0.0
2021-12-23,7.099999999999999e-05,3.5e-05,-4.7999999999999994e-05,0.0
2021-12-27,0.00012199999999999998,-1.1999999999999999e-05,3.1e-05,0.0
2021-12-28,-2.7000000000000002e-05,-5.9e-05,8e-05,0.0
2021-12-29,5.999999999999999e-06,-7.000000000000001e-06,1.7e-05,0.0
2021-12-30,-1.5e-05,1.1000000000000001e-05,-4.0999999999999994e-05,0.0
2021-12-31,-3.1e-05,5e-06,5.3e-05,0.0
2022-01-03,7.3e-05,3.3e-05,8e-05,0.0
2022-01-04,-2.8999999999999997e-05,-8.3e-05,0.000364,0.0
2022-01-05,-0.00022799999999999999,-0.000145,0.000259,0.0
2022-01-06,0.0,2e-05,0.00017500000000000003,0.0
2022-01-07,-4.7999999999999994e-05,-0.000132,0.000202,0.0
2022-01-10,-1.5e-05,-2.3e-05,-2.8000000000000003e-05,0.0
2022-01-11,0.00011000000000000002,-8e-06,-2.8000000000000003e-05,0.0
2022-01-12,1.1999999999999999e-05,-8.9e-05,5.1000000000000006e-05,0.0
2022-01-13,-0.00015700000000000002,3.1e-05,0.00024,0.0
2022-01-14,8e-06,1.7e-05,5.500000000000001e-05,0.0
2022-01-18,-0.000208,-0.000103,0.000136,0.0
2022-01-19,-0.000101,-3.3e-05,-6.7e-05,0.0
2022-01-20,-0.00011399999999999999,-8.6e-05,-2.3e-05,0.0
2022-01-21,-0.00021,2.8000000000000003e-05,4.7999999999999994e-05,0.0
2022-01-24,5.3e-05,0.000181,-2.3999999999999997e-05,0.0
2022-01-25,-0.000143,-6.2e-05,0.000279,0.0
2022-01-26,-3e-05,-0.00010800000000000001,9e-06,0.0
2022-01-27,-7.900000000000001e-05,-0.00016399999999999997,7.8e-05,0.0
2022-01-28,0.000245,-1.3e-05,-0.000208,0.0
2022-01-31,0.00023399999999999997,0.00013000000000000002,-0.00028399999999999996,0.0
2022-02-01,8.7e-05,5e-06,6.6e-05,0.0
2022-02-02,4.7999999999999994e-05,-0.00017500000000000003,7.2e-05,0.0
2022-02-03,-0.00024900000000000004,-4e-06,0.00021700000000000002,0.0
2022-02-04,8.9e-05,-2e-06,-6e-05,0.0
2022-02-07,-2.5e-05,5.3e-05,2.3e-05,0.0
2022-02-08,0.00010200000000000001,6.8e-05,-2.7000000000000002e-05,0.0
2022-02-09,0.000161,2.2000000000000003e-05,-0.000195,0.0
2022-02-10,-0.000169,-1.5e-05,0.000123,0.0
2022-02-11,-0.00019199999999999998,6e-05,0.000212,0.0
2022-02-14,-3.5e-05,2.2000000000000003e-05,-5.9e-05,0.0
2022-02-15,0.00018700000000000002,0.000132,-0.00014099999999999998,0.0
2022-02-16,-2e-06,-9e-06,3.2e-05,0.0
2022-02-17,-0.00022799999999999999,-2.6e-05,0.00010800000000000001,0.0
2022-02-18,-8.7e-05,-9e-06,9.399999999999998e-05,0.0
2022-02-22,-0.000118,-4.7999999999999994e-05,9e-06,0.0
2022-02-23,-0.000196,-2e-05,0.000126,0.0
2022-02-24,0.000189,0.000152,-0.00038599999999999995,0.0
2022-02-25,0.000223,-4.3e-05,0.000123,0.0
2022-02-28,5e-06,6.2e-05,-4.7999999999999994e-05,0.0
2022-03-01,-0.000156,-1e-05,-8.199999999999999e-05,0.0
2022-03-02,0.000181,4.3e-05,0.000132,0.0
2022-03-03,-8.800000000000001e-05,-5.6000000000000006e-05,0.000151,0.0
2022-03-04,-0.00011000000000000002,-6.7e-05,6.9e-05,0.0
2022-03-07,-0.000312,5.6999999999999996e-05,9e-05,0.0
2022-03-08,-5.2e-05,0.0001,3.5e-05,0.0
2022-03-09,0.000279,3.3e-05,-0.00021099999999999998,0.0
2022-03-10,-4.699999999999999e-05,1e-05,0.00011699999999999998,0.0
2022-03-11,-0.000149,-4.4000000000000006e-05,0.000178,0.0
2022-03-14,-0.000106,-0.000131,0.000174,0.0
2022-03-15,0.000215,-1.3e-05,-0.000239,0.0
2022-03-16,0.000261,7.900000000000001e-05,-0.000182,0.0
2022-03-17,0.000143,2.8000000000000003e-05,-0.00010899999999999999,0.0
2022-03-18,0.000133,2.8000000000000003e-05,-0.00018500000000000002,0.0
2022-03-21,-1.7e-05,-0.000111,0.00016,0.0
2022-03-22,0.000131,4e-06,-0.000115,0.0
2022-03-23,-0.000125,-6.500000000000001e-05,3.9e-05,0.0
2022-03-24,0.00014199999999999998,-9e-06,-7.8e-05,0.0
2022-03-25,2.7000000000000002e-05,-6e-05,0.00021899999999999998,0.0
2022-03-28,7.3e-05,-5.500000000000001e-05,-0.000171,0.0
2022-03-29,0.000145,0.000155,-0.000194,0.0
2022-03-30,-8.3e-05,-0.00013000000000000002,4.2e-05,0.0
2022-03-31,-0.000155,7.099999999999999e-05,-4.3e-05,0.0
2022-04-01,3.9e-05,6.8e-05,-5.7999999999999994e-05,1.0000000000000001e-07
2022-04-04,9.399999999999998e-05,-5e-06,-0.00018700000000000002,1.0000000000000001e-07
2022-04-05,-0.000155,-9.599999999999999e-05,8.199999999999999e-05,1.0000000000000001e-07
2022-04-06,-0.000124,-6.6e-05,0.00010899999999999999,1.0000000000000001e-07
2022-04-07,3.3e-05,-6.099999999999999e-05,-1.3e-05,1.0000000000000001e-07
2022-04-08,-3.9e-05,-0.0001,0.00022400000000000002,1.0000000000000001e-07
2022-04-11,-0.000154,2.8999999999999997e-05,0.000106,1.0000000000000001e-07
2022-04-12,-2.8999999999999997e-05,5.500000000000001e-05,4.6e-05,1.0000000000000001e-07
2022-04-13,0.00014,9.2e-05,-7e-05,1.0000000000000001e-07
2022-04-14,-0.000128,2e-06,0.00014099999999999998,1.0000000000000001e-07
2022-04-18,-2.1e-05,-8.100000000000002e-05,0.000181,1.0000000000000001e-07
2022-04-19,0.000177,5.9e-05,-9.399999999999998e-05,1.0000000000000001e-07
2022-04-20,-2.8000000000000003e-05,1.9e-05,0.000126,1.0000000000000001e-07
2022-04-21,-0.00017600000000000002,-7e-05,3.8e-05,1.0000000000000001e-07
2022-04-22,-0.000274,3.2e-05,-1.7e-05,1.0000000000000001e-07
2022-04-25,7.099999999999999e-05,4.4000000000000006e-05,-0.000184,1.0000000000000001e-07
2022-04-26,-0.0003,-6.7e-05,0.000178,1.0000000000000001e-07
2022-04-27,1.1999999999999999e-05,-6.2e-05,3.5e-05,1.0000000000000001e-07
2022-04-28,0.00024399999999999997,-1.9e-05,-4.4000000000000006e-05,1.0000000000000001e-07
2022-04-29,-0.00035299999999999996,7.5e-05,5.9e-05,1.0000000000000001e-07
2022-05-02,8e-05,6e-05,-0.000115,1.0000000000000001e-07
2022-05-03,4.0999999999999994e-05,-1.7e-05,0.00016399999999999997,1.0000000000000001e-07
2022-05-04,0.0003,-5.3e-05,3.4e-05,1.0000000000000001e-07
2022-05-05,-0.00037999999999999997,-7.900000000000001e-05,0.00023700000000000001,1.0000000000000001e-07
2022-05-06,-8.5e-05,-0.000132,0.000179,1.0000000000000001e-07
2022-05-09,-0.000354,-4.699999999999999e-05,0.000131,1.0000000000000001e-07
2022-05-10,2e-05,-2.1e-05,-0.000124,1.0000000000000001e-07
2022-05-11,-0.000195,-0.000111,0.000259,1.0000000000000001e-07
2022-05-12,1.7e-05,0.000129,-0.000124,1.0000000000000001e-07
2022-05-13,0.000276,8.6e-05,-0.00021600000000000002,1.0000000000000001e-07
2022-05-16,-6e-05,-2.2000000000000003e-05,0.000134,1.0000000000000001e-07
2022-05-17,0.000215,9.599999999999999e-05,-4e-06,1.0000000000000001e-07
2022-05-18,-0.000404,2.1e-05,0.000154,1.0000000000000001e-07
2022-05-19,-3.4e-05,4.6e-05,-7.7e-05,1.0000000000000001e-07
2022-05-20,-5e-06,-1e-05,-1.9e-05,1.0000000000000001e-07
2022-05-23,0.000174,-0.00010800000000000001,0.000132,1.0000000000000001e-07
2022-05-24,-0.000123,-9.499999999999999e-05,0.00018500000000000002,1.0000000000000001e-07
2022-05-25,0.00012199999999999998,8e-05,2e-05,1.0000000000000001e-07
2022-05-26,0.00021799999999999999,1.8e-05,-5.9e-05,1.0000000000000001e-07
2022-05-27,0.000258,3.3e-05,-0.000124,1.0000000000000001e-07
2022-05-31,-7.099999999999999e-05,-4.699999999999999e-05,4e-05,1.0000000000000001e-07
2022-06-01,-7.5e-05,2.3999999999999997e-05,7.2e-05,3e-07
2022-06-02,0.00020899999999999998,8.4e-05,-0.00020499999999999997,3e-07
2022-06-03,-0.00016299999999999998,8.5e-05,5.2e-05,3e-07
2022-06-06,3.3e-05,-2.9999999999999997e-06,6.9e-05,3e-07
2022-06-07,9.9e-05,3.1e-05,-1.5e-05,3e-07
2022-06-08,-0.00010200000000000001,-8e-06,-5.4000000000000005e-05,3e-07
2022-06-09,-0.00024399999999999997,3.2e-05,2.3999999999999997e-05,3e-07
2022-06-10,-0.0003,1e-05,6.2e-05,3e-07
2022-06-13,-0.00041299999999999996,-6.4e-05,6.099999999999999e-05,3e-07
2022-06-14,-2.5e-05,2.1e-05,1.3e-05,3e-07
2022-06-15,0.000155,3e-05,-0.000168,3e-07
2022-06-16,-0.00035200000000000005,-0.00011599999999999999,0.0,3e-07
2022-06-17,4.6e-05,0.000111,-0.000263,3e-07
2022-06-21,0.00023799999999999998,-7.7e-05,2.6e-05,3e-07
2022-06-22,-1.9e-05,2.1e-05,-0.000179,3e-07
2022-06-23,0.000113,8.199999999999999e-05,-0.000387,3e-07
2022-06-24,0.00031099999999999997,-3.7000000000000005e-05,-2.9999999999999997e-06,3e-07
2022-06-27,-2.8000000000000003e-05,5.500000000000001e-05,0.000126,3e-07
2022-06-28,-0.00020899999999999998,-3.5e-05,0.000236,3e-07
2022-06-29,-2e-05,-4.4000000000000006e-05,-0.000132,3e-07
2022-06-30,-9.599999999999999e-05,4.0999999999999994e-05,-1.5e-05,3e-07
2022-07-01,0.00011399999999999999,2e-06,1.1000000000000001e-05,4.0000000000000003e-07
2022-07-05,4.7999999999999994e-05,0.000182,-0.000335,4.0000000000000003e-07
2022-07-06,1.7e-05,-7.5e-05,-7.3e-05,4.0000000000000003e-07
2022-07-07,0.000177,0.0001,-9.599999999999999e-05,4.0000000000000003e-07
2022-07-08,-7.000000000000001e-06,1.1000000000000001e-05,-7.000000000000001e-06,4.0000000000000003e-07
2022-07-11,-0.000139,-0.000132,0.00015900000000000002,4.0000000000000003e-07
2022-07-12,-8.800000000000001e-05,7.3e-05,5.2e-05,4.0000000000000003e-07
2022-07-13,-3.9e-05,4.5e-05,-3.8e-05,4.0000000000000003e-07
2022-07-14,-4.0999999999999994e-05,-2.6e-05,-0.000101,4.0000000000000003e-07
2022-07-15,0.000195,-5.999999999999999e-06,4.6e-05,4.0000000000000003e-07
2022-07-18,-7.099999999999999e-05,2.1e-05,0.00010200000000000001,4.0000000000000003e-07
2022-07-19,0.000281,9.1e-05,-5.4000000000000005e-05,4.0000000000000003e-07
2022-07-20,8.9e-05,0.00014800000000000002,-0.000131,4.0000000000000003e-07
2022-07-21,9.7e-05,5e-06,-0.00016,4.0000000000000003e-07
2022-07-22,-0.00011899999999999999,-0.00010899999999999999,0.000138,4.0000000000000003e-07
2022-07-25,1.1999999999999999e-05,-3.1e-05,0.000168,4.0000000000000003e-07
2022-07-26,-0.000132,9e-06,0.000106,4.0000000000000003e-07
2022-07-27,0.000272,4.9e-05,-0.000126,4.0000000000000003e-07
2022-07-28,0.00011899999999999999,7.000000000000001e-06,-8.6e-05,4.0000000000000003e-07
2022-07-29,0.000145,-9.599999999999999e-05,4.5e-05,4.0000000000000003e-07
2022-08-01,-1.9e-05,3.3e-05,-2.6e-05,8.000000000000001e-07
2022-08-02,-4.9e-05,9.300000000000001e-05,-0.00014,8.000000000000001e-07
2022-08-03,0.000167,7.7e-05,-0.00019299999999999997,8.000000000000001e-07
2022-08-04,-5.999999999999999e-06,8.199999999999999e-05,-0.000165,8.000000000000001e-07
2022-08-05,-4e-06,8.800000000000001e-05,-5.999999999999999e-06,8.000000000000001e-07
2022-08-08,0.0,9.399999999999998e-05,-8e-06,8.000000000000001e-07
2022-08-09,-6.8e-05,-0.000182,0.00021099999999999998,8.000000000000001e-07
2022-08-10,0.000236,0.00011399999999999999,-0.00015900000000000002,8.000000000000001e-07
2022-08-11,-7.000000000000001e-06,-2.3999999999999997e-05,0.000165,8.000000000000001e-07
2022-08-12,0.00017600000000000002,6.2e-05,-7.3e-05,8.000000000000001e-07
2022-08-15,3.8e-05,1.4000000000000001e-05,-6.2e-05,8.000000000000001e-07
2022-08-16,1.9e-05,-3.5e-05,7.099999999999999e-05,8.000000000000001e-07
2022-08-17,-9.300000000000001e-05,-0.00011699999999999998,0.000104,8.000000000000001e-07
2022-08-18,2.7000000000000002e-05,1.8e-05,4.699999999999999e-05,8.000000000000001e-07
2022-08-19,-0.00015,-0.00011599999999999999,9.599999999999999e-05,8.000000000000001e-07
2022-08-22,-0.00021400000000000002,-1.7e-05,3.7000000000000005e-05,8.000000000000001e-07
2022-08-23,-1.1000000000000001e-05,2e-06,3.3e-05,8.000000000000001e-07
2022-08-24,4e-05,6.500000000000001e-05,-6.099999999999999e-05,8.000000000000001e-07
2022-08-25,0.000145,1.7e-05,-1e-06,8.000000000000001e-07
2022-08-26,-0.000337,-5.500000000000001e-05,0.000168,8.000000000000001e-07
2022-08-29,-7.2e-05,-5.6999999999999996e-05,4.3e-05,8.000000000000001e-07
2022-08-30,-0.000111,-2.3999999999999997e-05,-2.3999999999999997e-05,8.000000000000001e-07
2022-08-31,-7.400000000000001e-05,2.8000000000000003e-05,-4.5e-05,8.000000000000001e-07
2022-09-01,-1e-06,-0.00011000000000000002,-3e-05,9e-07
2022-09-02,-9.9e-05,-7.000000000000001e-06,0.000106,9e-07
2022-09-06,-5.1000000000000006e-05,-4.4000000000000006e-05,-5.2e-05,9e-07
2022-09-07,0.00019199999999999998,6.9e-05,-0.000153,9e-07
2022-09-08,7.8e-05,-8e-06,-2e-05,9e-07
2022-09-09,0.000167,5.3e-05,-5.1000000000000006e-05,9e-07
2022-09-12,0.00010700000000000001,2.7000000000000002e-05,-1.7e-05,9e-07
2022-09-13,-0.000429,-1.9e-05,0.000144,9e-07
2022-09-14,4.5e-05,-4e-06,-2.8000000000000003e-05,9e-07
2022-09-15,-0.000103,3.5e-05,5.4000000000000005e-05,9e-07
2022-09-16,-9.9e-05,-8.4e-05,8.5e-05,9e-07
2022-09-19,7.2e-05,-1.6e-05,6.7e-05,9e-07
2022-09-20,-0.00011599999999999999,-2e-05,4e-06,9e-07
2022-09-21,-0.000168,3.6e-05,8e-06,9e-07
2022-09-22,-0.00011399999999999999,-0.00013500000000000003,4.0999999999999994e-05,9e-07
2022-09-23,-0.00018500000000000002,-2.3999999999999997e-05,-8.100000000000002e-05,9e-07
2022-09-26,-0.00010200000000000001,1.7e-05,-7.5e-05,9e-07
2022-09-27,-5e-06,6.3e-05,-9.300000000000001e-05,9e-07
2022-09-28,0.000215,9.1e-05,-3.3e-05,9e-07
2022-09-29,-0.00021700000000000002,-4.6e-05,8.6e-05,9e-07
2022-09-30,-0.00014199999999999998,5.1000000000000006e-05,2.6e-05,9e-07
2022-10-03,0.00025499999999999996,-2.7000000000000002e-05,6.9e-05,1.0999999999999998e-06
2022-10-04,0.00033,7.6e-05,-5.999999999999999e-06,1.0999999999999998e-06
2022-10-05,-2.2000000000000003e-05,-3.5e-05,5.999999999999999e-06,1.0999999999999998e-06
2022-10-06,-8.6e-05,5.3e-05,1.3e-05,1.0999999999999998e-06
2022-10-07,-0.000291,-6.3e-05,0.000168,1.0999999999999998e-06
2022-10-10,-8.100000000000002e-05,5e-06,7.6e-05,1.0999999999999998e-06
2022-10-11,-7e-05,5.500000000000001e-05,3.2e-05,1.0999999999999998e-06
2022-10-12,-2.8000000000000003e-05,8e-06,2e-06,1.0999999999999998e-06
2022-10-13,0.00024,-6.3e-05,0.00015700000000000002,1.0999999999999998e-06
2022-10-14,-0.000246,-4.6e-05,0.00012,1.0999999999999998e-06
2022-10-17,0.000274,6.9e-05,-0.00014199999999999998,1.0999999999999998e-06
2022-10-18,0.00011899999999999999,-1.1000000000000001e-05,1e-06,1.0999999999999998e-06
2022-10-19,-8.7e-05,-0.000134,0.000121,1.0999999999999998e-06
2022-10-20,-8e-05,-2.6e-05,-4.3e-05,1.0999999999999998e-06
2022-10-21,0.00023,-1.7e-05,1.1000000000000001e-05,1.0999999999999998e-06
2022-10-24,0.000103,-7.400000000000001e-05,4.5e-05,1.0999999999999998e-06
2022-10-25,0.000178,0.000136,-0.000152,1.0999999999999998e-06
2022-10-26,-6.6e-05,4.3e-05,8.9e-05,1.0999999999999998e-06
2022-10-27,-5.4000000000000005e-05,3.3e-05,0.00010899999999999999,1.0999999999999998e-06
2022-10-28,0.00023199999999999997,-5e-06,-3.4e-05,1.0999999999999998e-06
2022-10-31,-6.7e-05,3.8e-05,7.5e-05,1.0999999999999998e-06
2022-11-01,-3.5e-05,1.6e-05,7.8e-05,1.4000000000000001e-06
2022-11-02,-0.000267,-0.000121,0.00016,1.4000000000000001e-06
2022-11-03,-0.000103,3e-05,3.2e-05,1.4000000000000001e-06
2022-11-04,0.00011599999999999999,-6.099999999999999e-05,0.000128,1.4000000000000001e-06
2022-11-07,8.7e-05,-4.9e-05,6.099999999999999e-05,1.4000000000000001e-06
2022-11-08,5e-05,-4.7999999999999994e-05,-3.6e-05,1.4000000000000001e-06
2022-11-09,-0.000225,-6.3e-05,5.500000000000001e-05,1.4000000000000001e-06
2022-11-10,0.0005679999999999999,0.00016299999999999998,-0.00031,1.4000000000000001e-06
2022-11-11,0.00010700000000000001,2.8000000000000003e-05,-0.00010700000000000001,1.4000000000000001e-06
2022-11-14,-9.499999999999999e-05,-3.9e-05,2.7000000000000002e-05,1.4000000000000001e-06
2022-11-15,0.000103,7.2e-05,-7.099999999999999e-05,1.4000000000000001e-06
2022-11-16,-0.000104,-0.00012199999999999998,5.6000000000000006e-05,1.4000000000000001e-06
2022-11-17,-4.2e-05,-5.2e-05,5.7999999999999994e-05,1.4000000000000001e-06
2022-11-18,4e-05,-1.8e-05,9e-06,1.4000000000000001e-06
2022-11-21,-5.3e-05,-3.5e-05,9.9e-05,1.4000000000000001e-06
2022-11-22,0.000136,-5.3e-05,4.3e-05,1.4000000000000001e-06
2022-11-23,6.3e-05,2e-06,-9.399999999999998e-05,1.4000000000000001e-06
2022-11-25,-2e-06,2.2000000000000003e-05,4.3e-05,1.4000000000000001e-06
2022-11-28,-0.000155,-4.0999999999999994e-05,-2e-05,1.4000000000000001e-06
2022-11-29,-1.8e-05,1e-05,0.00010200000000000001,1.4000000000000001e-06
2022-11-30,0.000312,3.5e-05,-0.000207,1.4000000000000001e-06
2022-12-01,-2.9999999999999997e-06,2.6e-05,-6.9e-05,1.6000000000000001e-06
2022-12-02,-8e-06,9.2e-05,-5.500000000000001e-05,1.6000000000000001e-06
2022-12-05,-0.000202,-5.9e-05,-5.2e-05,1.6000000000000001e-06
2022-12-06,-0.000151,-2.3999999999999997e-05,0.000115,1.6000000000000001e-06
2022-12-07,-2.3999999999999997e-05,-1.3e-05,-3.4e-05,1.6000000000000001e-06
2022-12-08,7.6e-05,2.1e-05,-0.00012199999999999998,1.6000000000000001e-06
2022-12-09,-8e-05,-5.500000000000001e-05,3.5e-05,1.6000000000000001e-06
2022-12-12,0.00014099999999999998,-3.3e-05,-1.6e-05,1.6000000000000001e-06
2022-12-13,6.6e-05,2e-05,-7.400000000000001e-05,1.6000000000000001e-06
2022-12-14,-5.6000000000000006e-05,2.9999999999999997e-06,-4.4000000000000006e-05,1.6000000000000001e-06
2022-12-15,-0.00025699999999999996,-3.9e-05,0.000137,1.6000000000000001e-06
2022-12-16,-0.00010200000000000001,5.3e-05,1.8e-05,1.6000000000000001e-06
2022-12-19,-0.000101,-7.900000000000001e-05,0.000123,1.6000000000000001e-06
2022-12-20,1.3e-05,2.1e-05,2.5e-05,1.6000000000000001e-06
2022-12-21,0.000152,1.1999999999999999e-05,-1.3e-05,1.6000000000000001e-06
2022-12-22,-0.000152,9e-06,3.6e-05,1.6000000000000001e-06
2022-12-23,5.1000000000000006e-05,-6.099999999999999e-05,0.00011599999999999999,1.6000000000000001e-06
2022-12-27,-5.1000000000000006e-05,-7.400000000000001e-05,0.000143,1.6000000000000001e-06
2022-12-28,-0.000124,-2.3e-05,-2.8999999999999997e-05,1.6000000000000001e-06
2022-12-29,0.00018700000000000002,0.000127,-0.00010700000000000001,1.6000000000000001e-06
2022-12-30,-2.2000000000000003e-05,1.1999999999999999e-05,-2.9999999999999997e-06,1.6000000000000001e-06
2023-01-03,-4.7999999999999994e-05,8e-06,-1.1999999999999999e-05,1.7e-06
2023-01-04,8.100000000000002e-05,5.4000000000000005e-05,5e-06,1.7e-06
2023-01-05,-0.00011399999999999999,-1.8e-05,0.00012199999999999998,1.7e-06
2023-01-06,0.00022099999999999998,-5.999999999999999e-06,5e-06,1.7e-06
2023-01-09,4e-06,5.4000000000000005e-05,-0.000124,1.7e-06
2023-01-10,8e-05,9.1e-05,-5.6000000000000006e-05,1.7e-06
2023-01-11,0.000126,1.7e-05,-8.199999999999999e-05,1.7e-06
2023-01-12,4.6e-05,0.000145,-3e-05,1.7e-06
2023-01-13,4.6e-05,2.8000000000000003e-05,-2.8999999999999997e-05,1.7e-06
2023-01-17,-1.8e-05,1.7e-05,-5.2e-05,1.7e-06
2023-01-18,-0.000155,5e-06,-7e-05,1.7e-06
2023-01-19,-8.6e-05,-2.6e-05,8.4e-05,1.7e-06
2023-01-20,0.000195,1.3e-05,-7e-05,1.7e-06
2023-01-23,0.000129,1.8e-05,-0.0001,1.7e-06
2023-01-24,-1.6e-05,-2.3e-05,2e-05,1.7e-06
2023-01-25,0.0,-4e-06,6.500000000000001e-05,1.7e-06
2023-01-26,0.00010800000000000001,-5.7999999999999994e-05,2e-06,1.7e-06
2023-01-27,3.6e-05,6.3e-05,-0.000115,1.7e-06
2023-01-30,-0.000138,-1.1000000000000001e-05,7.2e-05,1.7e-06
2023-01-31,0.00015800000000000002,9.9e-05,-7.000000000000001e-06,1.7e-06
2023-02-01,0.00011899999999999999,0.00010200000000000001,-0.000167,1.8e-06
2023-02-02,0.000154,0.00016299999999999998,-0.000207,1.8e-06
2023-02-03,-0.00010800000000000001,8e-06,9.499999999999999e-05,1.8e-06
2023-02-06,-7.3e-05,-8.100000000000002e-05,4.0999999999999994e-05,1.8e-06
2023-02-07,0.000124,-5.3e-05,-4e-06,1.8e-06
2023-02-08,-0.000118,-6.7e-05,7.2e-05,1.8e-06
2023-02-09,-9.499999999999999e-05,-6.4e-05,2e-05,1.8e-06
2023-02-10,1.1000000000000001e-05,-7.099999999999999e-05,0.000154,1.8e-06
2023-02-13,0.00011399999999999999,2e-05,-7.3e-05,1.8e-06
2023-02-14,1.1999999999999999e-05,1.5e-05,-6.7e-05,1.8e-06
2023-02-15,5.1000000000000006e-05,0.000104,-9e-05,1.8e-06
2023-02-16,-0.000137,-2.9999999999999997e-06,9.7e-05,1.8e-06
2023-02-17,-2.8000000000000003e-05,6.9e-05,-1.5e-05,1.8e-06
2023-02-21,-0.00021600000000000002,-0.000126,8.7e-05,1.8e-06
2023-02-22,-4e-06,5.500000000000001e-05,-4.3e-05,1.8e-06
2023-02-23,4.6e-05,2.1e-05,-2.3999999999999997e-05,1.8e-06
2023-02-24,-0.00010899999999999999,-5.2e-05,0.000124,1.8e-06
2023-02-27,3.1e-05,1.6e-05,-2.8000000000000003e-05,1.8e-06
2023-02-28,-2.6e-05,6.3e-05,-7.099999999999999e-05,1.8e-06
2023-03-01,-4.2e-05,2e-05,6.2e-05,1.6000000000000001e-06
2023-03-02,6.7e-05,-3.4e-05,-4.0999999999999994e-05,1.6000000000000001e-06
2023-03-03,0.000161,0.0,-5.2e-05,1.6000000000000001e-06
